Latitude,Longitude
77.5659,12.8928
77.66829989,12.8743176
77.6714521,12.219459
77.55386414,12.4089459
77.57327434,12.90154455
77.5446514,12.1129463
77.57327434,12.90154455
77.573864,12.4289459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.5580534,12.90902
77.5580165,12.9140811
77.3614521,12.259459
77.57327434,12.90154455
77.4886464,12.1929459
77.56386414,12.1129463
77.3614521,12.259459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
12.90823368,77.53949652
77.55017213,12.90943349
77.6514521,12.299459
77.5586414,12.1489459
77.56481792,12.90432985
77.6814521,12.229459
77.57327434,12.90154455
77.573864,12.4289459
77.56386414,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.5563957,12.8858225
77.6814521,12.229459
77.4486464,12.1229459
77.5732324,12.91562
77.5662342,12.8827499
77.4486464,12.1229459
77.57327434,12.90154455
77.57327434,12.90154455
77.57350825,12.90432985
77.57327434,12.90154455
77.5446514,12.1129463
77.57327434,12.90154455
77.57327434,12.90154455
77.5446514,12.1129463
77.3614521,12.259459
77.3714521,12.258459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.57681415,12.9459247
77.57350825,12.90432985
77.4286464,12.1129459
77.56386414,12.4189459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.546753,12.89740969
77.53544,12.90799
77.5662342,12.8827499
77.57327434,12.90154455
77.563864,12.4089459
77.3386414,12.1129459
77.553864,12.4089459
77.553864,12.4089459
77.4486464,12.1229459
77.553864,12.4089459
77.5654547,12.9140811
77.57327434,12.90154455
77.68386414,12.8189459
77.5562342,12.8727499
77.4486464,12.1229459
77.553864,12.4089459
77.553864,12.4089459
77.5682559,12.8943576
77.5614521,12.959459
77.5562342,12.8727499
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.3614521,12.259459
77.4286464,12.1129459
77.56386414,12.4189459
77.553864,12.4089459
77.553864,12.4089459
12.9136599,12.1129459
77.553864,12.4089459
77.553864,12.4089459
77.65386414,12.8089459
77.9686414,12.1689459
77.5262342,12.8727499
77.5886414,12.1889459
77.57327434,12.90154455
77.57327434,12.90154455
77.3614521,12.259459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.5562342,12.8727499
77.6662342,12.7827499
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.56749,12.91099
77.5527215,12.8875208
77.54258509,12.90581073
77.4286464,12.90154455
77.4486464,12.1229459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.56749,12.91099
77.57554697,12.87149652
77.5809605,12.8657763
77.56386414,12.4089459
77.6814521,12.229459
77.57327434,12.90154455
77.57327434,12.90154455
77.553864,12.4089459
77.4286464,12.1129459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
12.89047086,77.57081006
12.89344428,77.56993532
12.88050587,77.57503794
12.8841203,77.5510012
12.88289563,77.56647782
77.553864,12.4089459
12.8831411,77.56498259
12.83962,77.571729
12.936197,77.555886
12.861265,77.518625
77.553864,12.4089459
12.89344428,77.56993532
12.9054085,77.54224539
12.88273327,77.55665531
12.90711393,77.5439924
77.553864,12.4089459
77.553864,12.4089459
12.90752818,77.55291611
12.88273327,77.55665531
12.88253699,77.55773814
12.88273327,77.55665531
77.52898,12.904521
12.91424733,77.54961937
12.91568054,77.55016337
12.88253699,77.55773814
12.870075,77.586013
77.553864,12.4089459
12.88563257,77.5482591
12.88253699,77.55773814
12.906527,77.572182
12.85389,77.54081
12.856254,77.58003
77.553864,12.4089459
12.91381524,77.54861884
12.90616017,77.52982708
12.90534901,77.54242972
12.91555492,77.55578319
12.873596,77.561178
12.956482,77.471613
12.90471042,77.54488816
12.90958449,77.55159728
77.553864,12.4089459
77.553864,12.4089459
12.91033123,77.55156956
12.91718048,77.55090694
12.90942992,77.55478262
12.90616017,77.52982708
12.9142454,77.54672348
12.88253699,77.55773814
12.88289439,77.55752851
12.90676644,77.541682
12.856542,77.529974
77.553864,12.4089459
77.553864,12.4089459
77.553864,12.4089459
12.90862774,77.55451594
12.88812763,77.58114661
12.89619414,77.57095214
12.90796006,77.53209199
12.88215423,77.56834477
12.90958449,77.55159728
12.91718048,77.55090694
12.9072655,77.53613997
12.88563257,77.5482591
12.89528068,77.55067452
12.88994985,77.57472108
12.860597,77.521024
12.90471042,77.54488816
12.89189796,77.55236918
12.886335,77.541633
12.89995332,77.54987045
12.89062558,77.56405571
12.90591074,77.54967296
12.88599285,77.58148438
12.88994985,77.57472108
12.89344428,77.56993532
12.745493,77.488566
12.856842,77.529974
12.86854765,77.5801126
12.91719593,77.54208621
12.90958449,77.55159728
12.861829,77.529993
77.553864,12.4089459
77.553864,12.4089459
12.86984938,77.58764682
12.88211726,77.55729374
12.871665,77.500167
12.865101,77.509915
12.852881,77.563311
12.851538,77.549682
12.840809,77.58164
12.871852,77.49949
12.852635,77.527742
12.856433,77.531475
12.884747,77.58265
12.871221,77.566432
12.884827,77.541503
12.851529,77.549787
12.879314,77.510879
12.865101,77.509915
12.866565,77.578119
12.891484,77.560588
12.859069,77.528358
12.87043,77.580072
12.945086,77.550451
12.8492218,77.558551
12.87564,77.566829
12.8900371,77.564365
12.845204,77.581794
12.876921,77.518947
12.902382,77.57341
12.891679,77.531313
12.911408,77.572943
12.849829,77.5577
12.886147,77.557423
12.882552,77.516357
12.84117,77.575785
12.850147,77.583795
12.87212,77.53894
12.857586,77.528227
12.85192,77.55288
12.848703,77.583929
12.892945,77.52789
12.872176,77.499345
12.868979,77.53653
12.858478,77.526088
12.852594,77.545318
12.871161,77.59295
12.869396,77.587904
12.862893,77.514883
12.850011,77.556383
12.848213,77.567083
12.856822,77.530311
12.857925,77.527591
12.850619,77.554296
12.866445,77.534633
12.861964,77.517703
12.903086,77.530451
12.85789,77.527554
12.860386,77.521312
12.87432467,77.54019209
12.849364,77.558724
12.856943,77.530011
12.874923,77.510499
12.89713,77.571018
12.888221,77.580304
12.908696,77.548641
12.86461,77.511026
12.889723,77.563401
12.856897,77.530159
12.873466,77.497748
12.880828,77.546065
12.870871,77.564884
12.897137,77.571251
12.872752,77.566555
12.852688,77.544427
12.909693,77.550132
12.915593,77.561159
12.867936,77.572062
12.850311,77.582564
12.866316,77.534357
12.882194,77.565972
12.857086,77.530289
12.863648,77.560791
12.87643,77.495698
12.908716,77.570221
12.856929,77.530073
12.848551,77.572874
12.891951,77.572055
12.868485,77.516674
12.875902,77.5684085
12.897157,77.571247
12.908292,77.534422
12.90474,77.573292
12.872976,77.565626
12.855292,77.587556
12.911542,77.55531
12.8952,77.525275
12.856712,77.531384
12.86795,77.505608
12.889191,77.550086
12.883954,77.550809
12.909494,77.566799
12.891429,77.565427
12.865051,77.510238
12.909731,77.550156
12.883043,77.542021
12.913989,77.573371
12.865539,77.483427
12.879589,77.494417
12.894193,77.54348
12.900852,77.543918
12.906014,77.541735
12.96506,77.544129
12.852043,77.547251
12.866466,77.534477
12.888366,77.582032
12.905868,77.562997
12.895264,77.571889
12.887466,77.550084
12.54544,77.33454
12.906352,77.573211
12.9025283,77.545426
12.881461,77.57576
12.858468,77.526072
12.912421,77.572934
12.897706,77.567383
12.880688,77.55242
12.898837,77.543846
12.885458,77.555209
12.893342,77.53817
12.885788,77.556187
12.87095,77.576541
12.847986,77.566326
12.887165,77.564884
12.921147,77.547235
12.887627,77.561227
12.858886,77.528311
12.894008,77.556357
12.88400396,77.50177019
12.882705,77.566112
12.864722,77.510787
12.914582,77.564702
12.88357,77.548625
12.911849,77.572851
12.910983,77.572845
12.849252,77.574545
12.876072,77.492687
12.866395,77.534784
12.87753,77.493935
12.8545054,77.5455221
12.909391,77.564202
12.911836,77.558529
12.90488,77.562505
12.861259,77.542709
12.852817,77.544523
12.878286,77.515981
12.861028,77.566122
12.864661,77.51089
12.894383,77.5686
12.850575,77.580554
12.88054,77.568234
12.860438,77.52928
12.858447,77.527944
12.906462,77.573252
12.885153,77.543891
12.894801,77.56906
12.856546,77.5311
12.899704,77.570786
12.886947,77.56017
12.87503,77.51061
12.86987555,77.50233118
12.905762,77.542712
12.873857,77.561547
12.851917,77.547057
12.857851,77.527704
12.870871,77.50177019
12.882434,77.546864
12.886148,77.538676
12.892193,77.515629
12.896935,77.571047
12.850345,77.58138
12.848145,77.566474
12.912133,77.55177
12.896277,77.552472
12.893337,77.538159
12.850542,77.580163
12.880887,77.583882
12.9044451,77.5602733
12.906594,77.548721
12.887174,77.564344
12.915901,77.544727
12.866484,77.534645
12.888304,77.562098
12.907519,77.563868
12.911854,77.567741
12.896311,77.552471
12.903534,77.544594
12.88631,77.558451
12.900874,77.573166
12.863125,77.514288
12.876841,77.544397
12.869407,77.587862
12.881651,77.558818
12.887942,77.58191
12.893599,77.557263
12.875454,77.569139
12.895913,77.570185
12.906997,77.54622
12.888204,77.580308
12.873998,77.573291
12.89118,77.579872
12.885463,77.582325
12.891106,77.551911
12.914468,77.573577
12.88092,77.56847
12.891929,77.572058
12.911411,77.568081
12.896297,77.55102
12.865681,77.580944
12.886044,77.582175
12.903757,77.544465
12.695845,77.525142
12.911551,77.55833
12.890535,77.581806
12.906537,77.544209
12.852043,77.525441
12.894736,77.555348
12.911262,77.57242
12.910264,77.56911
12.906569,77.573327
12.889208,77.550592
12.894808,77.569048
12.562145,77.548214
12.908951,77.570143
12.905694,77.558282
12.864614,77.510974
12.873409,77.497842
12.885393,77.575547
12.901413,77.573423
12.90823,77.542531
12.885465,77.563344
12.904737,77.573439
12.862097,77.585018
12.897497,77.556982
12.888494,77.564188
12.886377,77.569241
12.906255,77.573381
12.883217,77.565653
12.896049,77.570144
12.871023,77.578207
12.875308,77.57169
12.848488,77.571432
12.912897,77.54647
12.895216,77.55266
12.752785,77.56253
12.907591,77.528183
12.909741,77.55023
12.850157,77.588018
12.892238,77.566247
12.909611,77.549994
12.888039,77.580982
12.904721,77.573454
12.90073,77.53065
12.892666,77.566763
12.873338,77.570424
12.863935,77.584147
12.908841,77.535838
12.91119,77.567077
12.901681,77.529997
12.914728,77.546545
12.883922,77.582963
12.891534,77.577045
12.867006,77.577409
12.879939,77.544457
12.848073,77.564709
12.886542,77.577755
12.876524,77.52867
12.909658,77.572951
12.855102,77.581516
12.906641,77.563394
12.909596,77.549988
12.898886,77.567723
12.897707,77.571585
12.889579,77.563543
12.903313,77.544589
12.885814,77.556299
12.904713,77.573441
12.902798,77.573359
12.903165,77.561684
12.908411,77.537163
12.908686,77.570866
12.907103,77.573074
12.876359,77.574473
12.91571,77.561459
12.849063,77.583289
12.904238,77.562212
12.902928,77.563368
12.894849,77.569049
12.917708,77.541875
12.915953,77.541839
12.912524,77.56707
12.889501,77.563451
12.900629,77.633625
12.90374,77.63047
12.889501,77.64093
12.924493,77.618197
12.92091,77.61822
12.91193,77.62562
12.89873,77.6338
12.9223,77.61956
12.93202,77.61344
12.91192,77.62611
12.89919,77.63357
12.89585,77.63607
12.90023,77.63349
12.92043,77.63571
12.91324,77.63803
12.90647,77.629
12.92655,77.61562
12.91772,77.62442
12.89283,77.63772
12.92655,77.61683
12.922185,77.619536
12.898681,77.634009
12.91907,77.63833
12.902676,77.631264
12.90702,77.628823
12.90534,77.63007
12.901701,77.63224
12.89436,77.63683
12.90016,77.63314
12.906998,77.628757
12.910434,77.626721
12.929382,77.615116
12.89098,77.64001
12.89438,77.63675
12.92226,77.61962
12.931848,77.613634
12.894349,77.63688
12.924614,77.618066
12.92474,77.61861
12.892476,77.637787
12.89785,77.63455
12.91742,77.62296
12.910732,77.626556
12.914322,77.624626
12.897785,77.634486
12.91378,77.62486
12.89688,77.63501
12.91661,77.62294
12.929602,77.615161
12.901717,77.632294
12.917103,77.627727
12.9059,77.6296
12.91251,77.62558
12.89744,77.63477
12.909864,77.627223
12.91355,77.62502
12.91643,77.63397
12.91606,77.63645
12.9127,77.62555
12.92362,77.61872
12.91738,77.62324
12.89619,77.63549
12.923146,77.624243
12.92222,77.61954
12.90673,77.62904
12.91265,77.62544
12.89193,77.62592
12.91183,77.62602
12.93128,77.613945
12.906682,77.628935
12.89307,77.63748
12.91723,77.62299
12.91292,77.62541
12.92955,77.61519
12.900973,77.632607
12.894434,77.636519
12.91683,77.62127
12.89287,77.63779
12.909995,77.627154
12.917291,77.622885
12.90693,77.62907
12.91346,77.62503
12.91388,77.616547
12.8984,77.634046
12.89706,77.63508
12.91742,77.62298
12.91347,77.62497
12.91573,77.63239
12.90661,77.62909
12.91691,77.62158
12.91305,77.62527
12.89669,77.63527
12.927806,77.616077
12.917105,77.622898
12.91651,77.6345
12.90983,77.62708
12.92119,77.620153
12.90186,77.631956
12.919276,77.621606
12.902048,77.632163
12.90703,77.628819
12.912489,77.625505
12.928264,77.615776
12.929441,77.61511
12.922332,77.619476
12.903548,77.631159
12.898348,77.634064
12.896136,77.635489
12.92947,77.615237
12.917978,77.622113
12.896112,77.635673
12.933879,77.610954
12.91676,77.631934
12.891713,77.625559
12.912879,77.625391
12.903006,77.62421
12.894854,77.636606
12.911854,77.626032
12.924027,77.628708
12.90872,77.628123
12.929434,77.615066
12.932646,77.612342
12.919632,77.621226
12.917417,77.622895
12.929744,77.613678
12.927896,77.61601
12.917239,77.622805
12.917396,77.622916
12.927817,77.616064
12.931607,77.613888
12.929567,77.615171
12.921228,77.620266
12.929461,77.615239
12.923989,77.628563
12.917802,77.624968
12.897018,77.635044
12.898932,77.633687
12.906353,77.629465
12.900876,77.632547
12.916492,77.620073
12.922365,77.619472
12.911747,77.626086
12.90028,77.633106
12.903073,77.623563
12.896232,77.635698
12.916329,77.615187
12.922395,77.61947
12.916398,77.615288
12.916777,77.631754
12.917477,77.623825
12.89824,77.634113
12.905254,77.629883
12.896088,77.635513
12.91174,77.625926
12.904668,77.630491
12.905266,77.629973
12.907006,77.628816
12.903567,77.626985
12.901719,77.632305
12.91765,77.624172
12.920153,77.620726
12.909681,77.627393
12.9,77.633437
12.896766,77.63502
12.900994,77.63248
12.906154,77.629627
12.907395,77.628797
12.917722,77.622714
12.907228,77.629025
12.895207,77.63635
12.908507,77.627916
12.914735,77.624109
12.899783,77.633214
12.911945,77.626139
12.902903,77.631562
12.913944,77.624852
12.900302,77.633241
12.90299,77.631221
12.91187,77.626023
12.896122,77.635503
12.909977,77.626989
12.916828,77.629231
12.912839,77.625262
12.909901,77.627202
12.923032,77.619743
12.917879,77.622377
12.90021,77.622231
12.914238,77.641352
12.929747,77.615173
12.917439,77.622946
12.910431,77.626122
12.924315,77.618087
12.917829,77.626906
12.919744,77.613095
12.922571,77.619404
12.905313,77.627992
12.931866,77.613464
12.929542,77.615102
12.917238,77.610536
12.912464,77.625397
12.942165,77.62599
12.917485,77.622847
12.918029,77.632054
12.929551,77.615017
12.98000593,77.56430395
12.97589873,77.55263194
12.96106514,77.55085301
12.96106514,77.55085301
77.55263194,12.97589873
12.975888,77.55744
12.98100761,77.5491366
12.98148505,77.55392705
12.96292125,77.55878602
12.98024715,77.56448256
12.98024715,77.56448256
77.55682697,12.9810239
12.584714,77.330634
12.98117594,77.56424351
12.98073938,77.54994599
12.97589873,77.55263194
12.9758569,77.5610411
12.97566,77.55548
12.96633438,77.5445331
12.97570684,77.56057748
12.97265334,77.56623363
12.97037508,77.5653444
12.9799158,77.5537945
12.580302,77.33367
12.9799158,77.5537945
12.97567608,77.55617903
12.98189903,77.56453176
12.9799158,77.5537945
12.97570684,77.56057748
12.97427624,77.55145877
12.97432682,77.54924807
12.98024715,77.56448256
12.98073938,77.54994599
12.98271993,77.55487313
12.97836017,77.56469685
12.9758569,77.5610411
12.98024715,77.56448256
12.98062459,77.55870901
12.97589873,77.55263194
12.98071349,77.56712579
12.975596,77.55522
12.973855,77.549625
12.96292125,77.55878602
12.975795,77.560375
12.983771,77.537868
12.98071349,77.56712579
12.585122,77.324119
12.963964,77.557015
12.97240143,77.54828978
12.98073938,77.54994599
12.97550721,77.55391769
12.97547292,77.55707981
12.97550721,77.55391769
12.975739,77.560452
12.974251,77.549167
12.983297,77.550874
12.97390339,77.54955487
12.96106514,77.55085301
12.97589873,77.55263194
12.97547292,77.55707981
12.97240143,77.54828978
12.98271993,77.55487313
12.97037508,77.5653444
12.97769,77.551237
12.964443,77.556606
12.975863,77.564365
12.974749,77.548762
12.966622,77.563019
12.984371,77.555755
12.97293361,77.54782437
12.96392199,77.55123723
12.975622,77.562798
12.96566977,77.54817682
12.974699,77.552044
12.979094,77.549076
12.977386,77.549612
12.980311,77.553057
12.98061,77.55387
12.98131,77.5603
12.978173,77.565978
12.985649,77.537721
12.980788,77.549856
12.975623,77.562843
12.982841,77.560297
12.966512,77.547465
12.975758,77.557037
12.975721,77.555875
12.975864,77.558627
12.980728,77.551475
12.983816,77.542981
12.979398,77.550827
12.97795,77.54903
12.969353,77.552984
12.977306,77.548066
12.975713,77.556288
12.975757,77.559712
12.970411,77.556817
12.982055,77.560188
12.965088,77.543986
12.969169,77.559595
12.975325,77.552638
12.974623,77.548889
12.975813,77.564583
12.964326,77.551439
12.98477,77.546591
12.981473,77.547058
12.97575,77.561075
12.978122,77.548942
12.982419,77.563037
12.964055,77.551104
12.962832,77.560172
12.984478,77.555787
12.964097,77.548953
12.966581,77.548848
12.968467,77.559182
12.978121,77.554534
12.969787,77.562335
12.961537,77.3547439
12.975713,77.556288
12.964364,77.555118
12.966428,77.555081
12.980117,77.54795
12.975712,77.56284
12.98053,77.542742
12.9659,77.5444
12.975864,77.558633
12.978993,77.559783
12.978027,77.548885
12.981944,77.565711
12.973876,77.566432
12.980346,77.553838
12.975725,77.564634
12.964868,77.553239
12.974697,77.548804
12.98082,77.564428
12.964027,77.5536662
12.982066,77.549061
12.966813,77.561474
12.975762,77.55973
12.963344,77.548771
12.973984,77.549673
12.966391,77.547598
12.959689,77.555795
12.966441,77.547499
12.978404,77.549161
12.980602,77.553873
12.975758,77.556924
12.976954,77.548725
12.980147,77.567779
12.970446,77.555149
12.975478,77.554104
12.973639,77.551142
12.974414,77.551743
12.9758,77.5494
12.9832,77.5528
12.9781,77.5545
12.9741,77.5662
12.975685,77.5486
12.9732,77.5664
12.979643,77.549138
12.9709,77.5492
12.9755,77.5566
12.9831,77.554
12.9644,77.5437
12.9755,77.5486
12.9827,77.5491
12.9691,77.558691
12.978216,77.55323
12.9806,7.5538
12.9841,77.5424
12.9766,77.5473
12.9729,77.5501
12.979,77.552
12.9755,77.5486
12.973786,77.549406
12.9653,77.5472
12.9723,77.5474
12.9751,77.5523
12.9762,77.5525
12.9802,77.5528
12.97731,77.5648
12.9707,77.5537
12.9824,77.5373
12.9774,77.5493
12.9697,77.5495
12.9731,77.5504
12.9793,77.5644
12.974,77.5495
12.9845,77.5492
12.9836,77.4562
12.9781,77.5532
12.9803,77.5487
12.98051,77.55785
12.9655,77.5481
12.9756,77.5649
12.9818,77.5394
12.9808,77.5586
12.9763,77.5531
12.9808,77.5427
12.9778,77.5491
12.97221,77.54995
12.9757,77.5557
12.9756,77.5568
12.9776,77.5584
12.9798,77.5537
12.984284,77.555731
12.9748,77.5484
12.9644,77.5495
12.9739,77.5496
12.9757,77.5576
12.9757,77.5565
12.9644,77.5437
12.9757,77.5645
12.968,77.5453
12.9777,77.5531
12.96407,77.5566
12.9722,77.5667
12.9656,77.5482
12.9651,77.5553
12.9576,77.5341
12.9727,77.5491
12.98463,77.54517
12.98325,7.54263
12.97776,77.55308
12.9783,77.5512
12.9739,77.5496
12.975002,77.552226
12.956842,77.542315
12.97401,22.5496
12.96325,77.63259
12.980828,77.549129
12.977565,77.564773
12.974256,77.542653
12.974563,77.548263
12.9856,77.6985
12.986324,77.236523
12.974563,77.542315
12.9736,77.5491
12.975596,77.554514
12.9749,77.5497
12.96569,77.2659
12.98141,77.56003
12.9773,77.56481
12.975634,77.542638
12.98066,77.54277
12.96006,77.55383
12.9658,77.3266
12.978999,77.564429
12.975683,77.556223
12.974,77.551
12.96438,77.54371
12.974563,77.548265
12.981051,77.564423
12.77975,77.543738
12.9767,77.5228
12.698523,77.236565
12.9759,77.5525
12.7777,77.5489
12.9643,77.5437
12.98008,77.54267
12.9865,77.2365
12.986356,77.236597
12.975634,77.54263
12.96054,77.54635
12.986564,77.632565
12.968523,77.542563
12.980806,77.549165
12.982875,77.692617
12.995667,77.666989
12.975086,77.697481
12.991351,77.68757
12.983203,77.692665
12.998947,77.683471
12.991484,77.720729
12.998824,77.68615
13.000093,77.67668
13.000286,77.678788
12.996285,77.67596
12.994854,77.681696
12.996951,77.669538
12.996845,77.669323
12.974079,77.698252
12.975044,77.69765
12.995013,77.684699
12.990429,77.723554
12.998568,77.699304
12.980923,77.71416
13.000217,77.678052
13.000185,77.676318
12.991818,77.706086
12.988045,77.707253
12.992967,77.70549
13.000431,77.683395
12.992155,77.713363
12.991285,77.68752
12.974335,77.69778
12.987658,77.689799
12.989266,77.687077
13.0004,77.679288
77.56421563,12.99753525
12.592909,77.334708
12.9819898,77.5702332
13.00035,77.54975
12.983333,77.583333
13.00772,77.56236
12.593468,17.3499588
12.982526,77.567869
13.0094,77.564
13.00439,77.5572
12.9835,77.5655
12.9998,77.5506
77.553962,13.0147
17.7972,83.2158
12.98611557,77.5649573
12.996661,77.56986
12.99661,77.56986
12.98253,77.561623
12.999655,77.563894
12.9983,77.553
12.982798,77.569099
13.003803,77.54887
13.002291,77.553194
13.011787,77.554536
13.008681,77.569102
13.012343,77.554223
12.996647,77.569826
13.003803,77.54887
12.998301,77.553107
12.99488,77.548691
13.001116,77.58159
13.002207,77.553211
12.982084,77.563252
12.993347,77.568774
13.007583,77.555503
12.982042,77.566503
13.006107,77.54909
13.004313,77.553888
13.008122,77.554299
13.003986,77.549277
13.008493,77.557268
13.008721,77.569111
12.980056,77.548879
12.996444,77.563362
12.909739,77.600233
12.921416,77.59
12.897266,77.606863
12.913995,77.610548
12.919715,77.591482
12.928426,77.600532
12.916889,77.596935
12.895851,77.599716
12.910815,77.610005
12.937157,77.601715
12.927837,77.600565
12.886846,77.610457
12.916741,77.600023
12.92857,77.591011
12.924452,77.600334
12.919675,77.61197
12.909204,77.614068
12.886802,77.610508
12.923162,77.5982949
12.935448,77.6014229
12.912368,77.606311
12.929231,77.609423
12.925349,77.593517
12.935244,77.601396
12.914383,77.599816
12.916597,77.609605
12.937012,77.603237
12.93519,77.601408
12.905176,77.611063
12.913746,77.607361
12.92331,77.593462
12.923123,77.59688
12.918682,77.596853
12.930137,77.609646
12.925113,77.593509
12.926272,77.608886
12.920611,77.591468
12.921508,77.611096
12.913908,77.609596
12.928459,77.595433
12.917688,77.612544
12.909956,77.600202
12.890982,77.608226
12.92538,77.5964549
12.92135,77.5935009
12.936772,77.603755
12.923196,77.59357
12.926263,77.60889
12.903358,77.60272
12.916801,77.592262
12.887257,77.610582
12.927029,77.5971129
12.920603,77.591544
12.918782,77.6000869
12.916819,77.595161
12.919156,77.597086
12.930561,77.600596
12.933543,77.601107
12.916862,77.612404
12.89055,77.598126
12.886792,77.610517
12.92392,77.597017
12.920593,77.61061
12.9298,77.60073
12.928588,77.591889
12.916533,77.607006
12.924945,77.5936899
12.916934,77.592704
12.913927,77.614568
12.921554,77.593417
12.893104,77.598997
12.913662,77.599774
12.920642,77.5900479
12.927189,77.609063
12.910827,77.610008
12.918615,77.595126
12.932803,77.586591
12.912814,77.618895
12.896941,77.599849
12.918223,77.600167
12.936931,77.602296
12.924561,77.609192
12.928536,77.591662
12.916595,77.612364
12.918851,77.610234
12.916796,77.593275
12.931601,77.590386
12.916356,77.609593
12.916625,77.603117
12.905572,77.601789
12.899102,77.607528
12.894529,77.599157
12.933032,77.592657
12.926994,77.594583
12.924932,77.607067
12.893796,77.610735
12.904176,77.601544
12.928357,77.59986
12.905431,77.609402
12.917147,77.589497
12.926699,77.160047
12.92402,77.606319
12.936128,77.607304
12.913321,77.606255
12.936772,77.601462
12.916668,77.59883
12.913973,77.610116
12.916856,77.595052
12.905618,77.601723
12.928374,77.597231
12.916525,77.610195
12.928445,77.94736
12.916283,77.609499
12.930788,77.603795
12.931099,77.607101
12.937138,77.602129
12.916813,77.596865
12.926681,77.600533
12.903218,77.606236
12.910589,77.610008
12.930922,77.606572
12.927016,77.59466
12.915328,77.617553
12.9364403,77.606758
12.900878,77.611563
12.936701,77.605073
12.928381,77.598029
12.919782,77.58955
12.89607,77.599816
12.907313,77.600622
12.916689,77.604226
13.00143894,77.50461311
13.00846598,77.49929515
13.04763758,77.5006398
13.04617363,77.50460059
13.01229093,77.50901097
13.03521238,77.52784256
13.02643192,77.51458752
13.01776914,77.51435542
13.02525213,77.51114818
13.03795003,77.5219637
12.99982369,77.50426357
13.00885036,77.50674493
13.01856245,77.51323427
13.02882868,77.51013696
13.04541318,77.50748944
13.03279437,77.51279252
13.0411208,77.51897594
13.03548112,77.52735647
13.00253038,77.51094054
13.04039518,77.51784449
13.04539698,77.50722719
13.00556588,77.51341365
13.04198699,77.51593243
13.04738818,77.50049497
13.03123501,77.50512815
13.06164332,77.49538803
13.03193752,77.52038793
13.0098147,77.505309
13.00949474,77.50168256
13.00845022,77.52674258
13.04539698,77.50722719
13.04979029,77.49469029
13.00357745,77.50452294
13.04515435,77.50719692
13.04305883,77.51298428
13.04449683,77.50917899
13.04089554,77.51709709
13.01136157,77.50700435
13.02177523,77.52674173
13.04775842,77.500294
13.03791448,77.52200867
13.00577473,77.52629814
13.03491413,77.52939198
13.01259136,77.50425525
13.00877047,77.52686147
13.03538944,77.51806767
13.03073908,77.50713953
13.04177453,77.51561989
13.03795567,77.52196499
13.03958063,77.5183413
13.03902019,77.51382374
13.00488163,77.52662378
13.04252231,77.51454121
13.04539698,77.50722719
13.04569864,77.5057749
13.00043644,77.52611811
13.00526773,77.52682826
13.01644438,77.48318731
13.02947365,77.51214095
13.04036276,77.51851812
13.0377148,77.52257417
13.02845075,77.51953939
13.02262909,77.52348834
13.01799011,77.51497675
13.02556134,77.52044394
13.03659964,77.51317424
13.02249773,77.5167315
13.01470217,77.50647233
13.04541026,77.50743243
13.05021865,77.51600691
13.03418717,77.5306115
13.02861371,77.5196924
13.01637209,77.51157338
13.04181473,77.51589672
77.52001161,13.04721803
13.05352555,77.49406417
13.04111563,77.50478782
13.00893962,77.5267261
13.01081182,77.52209662
12.99978397,77.50420117
13.00493306,77.52676406
13.03786676,77.52187787
13.04202194,77.51582955
13.01608696,77.52033943
13.02041093,77.50819282
13.03487798,77.52953532
13.04970064,77.51672895
13.03465752,77.52959584
13.04539387,77.52182749
13.01093097,77.52202521
13.043211,77.51229649
13.02317415,77.30551025
13.00779572,77.52165836
13.00763041,77.51508189
13.03487659,77.52820843
13.04226403,77.51406978
13.04509315,77.50892822
13.00877364,77.52679886
13.04801857,77.518733
13.03511405,77.52779642
13.04230046,77.51459192
13.03768599,77.49308415
13.04692064,77.50212916
13.04998426,77.49305429
13.04374301,77.52085575
13.03491413,77.52939198
13.01647504,77.48325554
13.04319468,77.51256761
13.02360918,77.52195103
13.02028432,77.50804771
13.00400713,77.50820007
13.00998057,77.50608157
13.03963184,77.51830411
13.03569277,77.52126756
13.01521056,77.49951296
13.04539698,77.50722719
13.04534489,77.50724326
13.04790758,77.50787958
13.05601334,77.50748456
13.04081653,77.51760763
13.04293386,77.51394553
13.03238596,77.51087293
13.03424674,77.5294222
13.03957093,77.51839246
